Plant_ID,Sp_Code,Scientific_Name,Population,Flower,Flower_Mass_g,Veg_Mass
H5.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_5_g,0.0347,33.25
H5.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_6_g,0.0145,33.25
H5.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_7_g,0.017,33.25
H5.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_8_g,0.0421,33.25
H5.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_9_g,0.0256,33.25
H5.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_10_g,0.066,33.25
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_1_g,0.0183,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_2_g,0.0186,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_3_g,0.0231,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_4_g,0.0294,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_5_g,0.0287,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_6_g,0.0195,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_7_g,0.0153,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_8_g,0.023,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_9_g,0.02,28.17
H6.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_10_g,0.0252,28.17
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_1_g,0.0482,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_2_g,0.03,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_3_g,0.0804,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_4_g,0.0388,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_5_g,0.0544,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_6_g,0.0679,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_7_g,0.0355,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_8_g,0.0408,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_9_g,0.0316,29.12
I4.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_10_g,0.0214,29.12
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_1_g,0.0234,22.09
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_2_g,0.0447,22.09
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_3_g,0.0367,22.09
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_4_g,0.0422,22.09
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_5_g,0.0317,22.09
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_6_g,0.0489,22.09
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_7_g,0.0486,22.09
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_8_g,0.0362,22.09
I5.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_9_g,0.0297,22.09
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_1_g,0.0256,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_2_g,0.0278,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_3_g,0.0259,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_4_g,0.0253,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_5_g,0.0368,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_6_g,0.0273,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_7_g,0.0215,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_8_g,0.0354,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_9_g,0.0386,24.26
I8.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_10_g,0.0257,24.26
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_1_g,0.0506,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_2_g,0.0411,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_3_g,0.024,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_4_g,0.0607,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_5_g,0.0495,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_6_g,0.0231,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_7_g,0.0297,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_8_g,0.0573,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_9_g,0.0322,43.79
J1.MADGRA.1,MADGRA,Madia gracilis,BORR,Flower_10_g,0.0356,43.79
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_1_g,0.0343,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_2_g,0.03,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_3_g,0.0495,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_4_g,0.0427,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_5_g,0.0404,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_6_g,0.0325,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_7_g,0.0483,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_8_g,0.0252,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_9_g,0.0123,59.82
J2.MADGRA.1,MADGRA,Madia gracilis,ANGELO,Flower_10_g,0.0145,59.82
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0072,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.0063,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0059,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0072,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0089,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0066,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0065,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0068,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,5e-4,0.93
A5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0063,0.93
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0019,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0022,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0016,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0028,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0023,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0018,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0019,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.0035,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0023,2.15
A6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0026,2.15
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0017,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.002,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0015,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0026,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0015,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,5e-4,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0012,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,9e-4,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0014,2.04
A7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0012,2.04
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0015,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.002,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0015,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0015,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0042,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0014,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0049,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0015,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0017,0.32
A8.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0051,0.32
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0012,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.0028,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0018,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0016,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.001,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0021,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0019,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,6e-4,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,7e-4,2.15
B2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0011,2.15
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0012,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.004,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.002,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0014,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0015,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0026,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0015,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.001,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0016,0.77
B3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0021,0.77
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0036,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.0051,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0048,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.005,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.006,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0035,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0039,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.003,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0054,0.96
B5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0053,0.96
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0031,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0021,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0017,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0013,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0034,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0021,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0017,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.0019,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0033,1.49
B6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0029,1.49
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0031,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.0024,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.003,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0027,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0036,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0037,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0024,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0026,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0021,0.76
C1.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0017,0.76
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0035,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0028,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.004,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0031,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0029,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0027,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0025,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,2e-4,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0017,0.09
C2.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0021,0.09
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0069,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.0062,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0076,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0065,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0069,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0031,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0071,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0084,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0038,1.38
D4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0054,1.38
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0012,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.004,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.005,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0038,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0035,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0044,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0051,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.0041,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0062,3.28
D7.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0033,3.28
E5.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0028,1.65
E5.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0025,1.65
E5.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0023,1.65
E5.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0021,1.65
E5.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0046,1.65
E5.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0031,1.65
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0016,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0014,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0019,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0023,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0024,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0013,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0028,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.0019,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0027,1.19
E6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0016,1.19
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.003,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.0029,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0018,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0023,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0025,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0033,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0025,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0024,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0017,1.17
E7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0017,1.17
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.006,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.006,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0076,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0064,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0063,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0058,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0085,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0071,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0055,2.84
F5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0063,2.84
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0023,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0017,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0019,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0021,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0015,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0022,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0018,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.0025,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0012,3.57
F6.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0029,3.57
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0014,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,1.4e-4,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0014,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0062,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0017,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0024,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0014,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0048,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0048,2.56
G2.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0065,2.56
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0022,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0038,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0019,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.003,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.002,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0027,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0038,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.0023,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0025,4.34
G3.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0024,4.34
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0022,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.0024,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0025,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0026,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0022,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0025,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0019,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0016,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0032,0.7
G5.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0025,0.7
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0031,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0033,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0036,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0019,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0013,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,0.0056,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0026,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.0021,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_9_g,0.0018,1.28
H1.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_10_g,0.0044,1.28
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0028,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.003,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0029,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,0.0015,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0017,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0019,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0024,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0029,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0022,1.23
H4.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0026,1.23
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_1_g,0.0064,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_2_g,0.0065,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_3_g,0.0011,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_4_g,5e-4,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_5_g,0.0051,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_6_g,0.0024,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_7_g,0.0026,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_8_g,0.0038,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_9_g,0.0032,1.95
H7.MICCAL.1,MICCAL,Micropus californicus,MCL,Flower_10_g,0.0023,1.95
H8.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_1_g,0.0049,0.49
H8.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_2_g,0.0057,0.49
H8.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_3_g,0.0033,0.49
H8.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_4_g,0.0026,0.49
H8.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_5_g,0.0033,0.49
H8.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_6_g,1.1e-4,0.49
H8.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_7_g,0.0018,0.49
H8.MICCAL.1,MICCAL,Micropus californicus,SEDG,Flower_8_g,0.0024,0.49
